Joanna Jacoby,14618594
Todd Kutz,14424922
Adam Bingham,14372514
Inez Angelo,14667731
Marjorie Cameron,14995197
Susan Roby,14043379
Ralph Cartagena,14240944
Erica Hurst,14524668
Harry Boehm,14972970
Delores Benner,14748970
Ruby Traylor,14845859
Willie Monroy,14392679
Vivian Mather,14710297
Della Condon,14035428
Catherine Briscoe,14145566
Terri Fraser,14810531
Mike Lacroix,14438865
Walter Keegan,14309334
Dale Glasscock,14182367
Christine Prather,14234238
Walter Sappington,14663929
Bessie Minton,14653139
Monique Gale,14684627
Vanessa Frick,14937701
Jeffery Blount,14372765
Jeffrey Taveras,14134541
Kathy Poynter,14537326
Matthew Beaman,14289919
Wayne Merkle,14501383
April Allan,14289641
Gerald Totten,14777623
Erica Driggers,14246229
Louis Bechtold,14427793
Vivian Milton,14567602
Isabel Parmenter,14634411
Constance Liggett,14758136
Gary Sites,14869551
Mark Kuehn,14074460
Hattie Saul,14486767
Craig Burmeister,14754196
Norman Mastin,14173659
Stanley Albertson,14717684
Alan Matos,14588184
Myra Leclair,14768925
Phyllis Poe,14824275
Charles Vaughan,14413712
Louis Meadows,14273735
Kristi Tobias,14559600
Adrienne Savoy,14040338
Willie Olivares,14366571
Harry Carney,14308624
Curtis Thrower,14209250
Hazel Persinger,14259667
Lois Dunson,14405198
Kristy Dewberry,14665574
Albert Mellott,14812355
Joshua Kingsbury,14351392
Deanna Arndt,14235363
Fred Meeker,14712328
Marjorie Tello,14983961
Denise Herrington,14691334
Martin Deas,14807097
Travis Herndon,14709486
Patrick Downing,14068840
Kristen Pulliam,14285879
Eileen Haddock,14829942
Lucille Whiteley,14076403
Carla Cousins,14560635
Darlene Bergman,14204043
Karen Pena,14118236
Marvin Fredrickson,14411089
Harold Hamill,14514633
Johnny Watt,14417882
Lynda Valerio,14230988
Holly Kibler,14740556
Jerry More,14210486
Joseph Favors,14390685
Stanley Bybee,14128950
Sally Morrissette,14628957
Joseph Smith,14201485
Charlene Mccormack,14998214
Melinda Millard,14671806
Antonio Bischoff,14016824
Steven Rathbun,14444506
Eunice Mason,14709253
Joseph Donohue,14784065
Joyce Holtz,14512134
John Anton,14880660
Cindy Waits,14176107
Arthur Lough,14759604
Carlos Dominguez,14280855
Danny Burgess,14489725
Kenneth Casares,14799887
Marvin Pagano,14900117
Bobby Claytor,14263237
Billy Wellman,14463744
Eileen Bunch,14642485
Chad Tolliver,14057064
Leonard Delrio,14637547
Lori Connor,14556463
Jeremy Traylor,14230559
Fannie Arreola,14532898
Stella Eyler,14798482
Bobby Griffiths,14103345
Brenda Pennington,14166738
Roxanne Fries,14749151
Dorothy Pellegrino,14627767
Angelica Joe,14514121
Nina Chaney,14390099
Juana Hodgson,14378393
Luz Hong,14412052
Joshua Zack,14974213
Cathy Terrazas,14954360
Norman Robbins,14978422
Jenny Gold,14296611
Wendy Archambault,14228578
Belinda Labonte,14078195
Juanita Wildman,14166039
Vincent Kingsbury,14884345
Dolores Tyner,14368409
Kristy Strom,14360583
Danny Dayton,14499228
Jacob Meeker,14130837
Brian Aucoin,14162178
Maggie Molloy,14963371
Philip Millard,14479144
Keith Bowlin,14883123
Donna Pepin,14363803
Amanda Woodward,14125365
Opal Tobias,14422374
Keith Ake,14345974
Marvin Langer,14017435
Darlene Sandler,14439948
Gary Tincher,14944266
Juan Hermes,14843114
Pauline Callender,14434836
Margarita Pendergrass,14739995
Marvin Hussey,14705927
Bobby Poling,14115805
Danielle Tincher,14531728
Eugene Leland,14309204
Alma Glassman,14900029
Samuel Celestine,14393148
Hazel Browder,14315585
Travis Trull,14573105
Erma Creech,14673014
Natalie Bynum,14881294
Adam Feeney,14395248
Justin Mccleary,14944951
Sabrina Hong,14576593
Mark Goodson,14933596
Patty Rosenberg,14055916
Deanna Whalen,14363650
Scott Simons,14616544
Joseph Mathes,14287746
Jeremy Trainor,14168695
Ryan Maggio,14961144
Richard Melvin,14603005
Kristy Erb,14324372
Kristin Pomeroy,14871726
Julie Cribb,14428876
Walter Lovelace,14204652
Katherine Martens,14094877
Nathan Cambell,14999973
Kevin Burke,14949543
Hazel Justice,14670188
Opal Royal,14131504
Ruby Phifer,14713667
Marjorie Segal,14131976
Lawrence Oates,14348540
Curtis Bowyer,14222210
Tonya Eberly,14540340
Joe Heyer,14893763
Ernest Doherty,14856654
Russell Oshea,14410476
Vickie Cathcart,14497105
Fred Lucero,14280947
Cassandra Creed,14388513
Christine Lanning,14799097
Hazel Staten,14143406
Dennis Carrington,14599304
Eva Henkel,14974493
Stanley Song,14709594
Heather Tanaka,14129451
Carrie Ballinger,14548365
Elaine Santillan,14699964
Edward Persons,14561572
Lula Eskridge,14406884
Angie Stock,14221442
Christopher Tyree,14997368
Denise Ferraro,14359643
Russell Goodale,14264828
Jodi Derosier,14082966
Melinda Dill,14024512
Rachel Holmgren,14943689
Henry Quesada,14179616
Shawn Wisdom,14224611
Jeremy Aubin,14118908
Clarence Batchelder,14002131
Alan Simpson,14136072
Ethel Kearney,14570672
Billy Bristol,14783194
John Peach,14957187
Terri Lamm,14744506
Cindy Penney,14005968
Clara Asher,14822300
Roxanne Turnage,14015896
Dorothy Mcginley,14326938
Fannie Tipton,14071192
Darlene Piper,14390156
Robert Bach,14931761
Natasha Scribner,14033977
Anita Figueroa,14895688
Edward Scalise,14761221
Jimmy Fults,14166110
Edward Reader,14579709
Michael Michel,14532950
Kenneth Lentz,14313611
Myrtle Trawick,14181456
Lena Fuchs,14286401
Eugene Whitesell,14952936
Kimberly Terry,14991301
Megan Miles,14778964
Shawn Free,14416846
Jeffery Bounds,14055188
Lillian Starling,14209744
Walter Towns,14102770
Larry Elmer,14519526
Jodi Holm,14480300
Terry Brush,14241853
Sara Emerson,14446099
Annie Koonce,14350795
Molly Wilkinson,14368915
Dennis Corrigan,14328649
Craig Legere,14871641
Arthur Kilburn,14594645
Matthew Soper,14217609
Vincent Dionne,14348185
Paul Albers,14738952
Nora Neel,14462260
Louis Schreiber,14068525
Shawn Driskell,14195570
Dolores Moses,14901277
Brian Shanahan,14655536
Beth Shelton,14226090
Bruce Canady,14642893
Susie Mccurry,14067670
Kelli Sallee,14794901
Edith Tapia,14935420
Suzanne Stacy,14970038
Douglas Meyers,14956116
Brandon Hartshorn,14224717
Carlos Ledford,14157594
Debbie Brodeur,14945473
Debbie Northcutt,14698821
Chad Pardo,14334264
Toni Levi,14018401
Caroline Bible,14927776
Judith Brauer,14899369
Roger Willis,14910345
Sean Holley,14705277
Ellen Beamer,14736293
Stanley Littleton,14348898
Colleen Carrero,14739261
Roy Gagne,14489679
Eugene Forman,14348982
Katherine Ryan,14567956
Frank Rios,14102705
Dianne Burnette,14877235
Yvette Dowdy,14533178
Violet Clifton,14553870
Emma Kingery,14772144
Jose Gregg,14440687
Louise Dunford,14195761
Shelley Bollinger,14777624
Steven Ferrari,14255337
Cassandra Hein,14872449
Sandra Lacey,14534942
Luis Barrera,14880579
Eva Thomas,14380095
Stanley Ardoin,14122944
Elaine Elias,14647957
Tony Brogan,14797157
Marjorie Dangerfield,14091314
Sheila Tapp,14005674
Alma Mcneal,14932513
Jose Bliss,14425908
Donald Daly,14049951
Andrew Teeter,14784887
Carole Stuckey,14588903
Jill Dickerson,14832421
Priscilla Ellis,14422704
Mike Rodarte,14588806
Lola Tobias,14875853
Douglas Bischoff,14962274
Norma Zack,14707879
Christy Sparkman,14291782
Shelia Sorrells,14806397
Arthur Mcminn,14839098
Michael Lamp,14989228
Kristin Bonner,14422195
Bernice Schafer,14593106
Gary Burmeister,14107530
Jesse Pinon,14259669
Keith Dykes,14418667
Hazel Asberry,14939804
Phyllis Campos,14022004
Teresa Booth,14309383
Arthur Larrabee,14661082
Steve Rushing,14692724
Rita Witkowski,14454348
Robert Cooks,14358401
Rosemary Latour,14063111
Nina Faria,14019807
Alice Reese,14731017
Curtis Drake,14524708
Luz Coomer,14371020
Robyn Olin,14000704
Jeff Todd,14123549
Geraldine Macon,14589324
Dennis Donahue,14959512
Juan Vandyke,14574258
Michael Beaird,14001455
Lillian Naranjo,14505068
Billy Gray,14480433
Terry Meyers,14547104
James Calvillo,14322052
Timothy Burkhalter,14087339
Stephen Connor,14963893
Ruby Canter,14608500
Justin Kuehn,14291024
Patsy Horne,14362006
John Cha,14469695
Yvonne Mickens,14089523
Steve Geer,14416798
Edith Grove,14587466
Juan Jaworski,14712555
Joy Cochran,14211146
Shelly Jara,14873179
Glenn Shade,14704930
Arthur Huertas,14328539
Megan Fullerton,14793409
Brian Runyan,14280934
Katherine Knight,14265305
Bobby Faris,14770482
Brandi Keil,14118376
Norman Styles,14786463
Brian Martindale,14068343
Jeremy Crites,14407537
Tony Bost,14628618
George Manchester,14873332
Brenda Holloway,14203392
Lawrence Velarde,14720772
Eugene Gore,14915707
Faye Scribner,14367937
Danny Ramsay,14715872
Della Gaylord,14786010
Jeanne Twigg,14615257
Alicia Womble,14654522
Della Carlile,14272486
Justin Moye,14294003
Martin Candelaria,14611737
Jerry Blocker,14083432
Nora Therrien,14597300
Kathleen Wray,14298234
Billy Noonan,14165198
Janie Counts,14617002
Keith Overturf,14787237
Roger Arriola,14670385
Kristine Levine,14062298
Bruce Dailey,14044277
Timothy Isom,14056073
Gregory Heins,14899857
Douglas Medlock,14702807
Eva Pursley,14482961
Evelyn Brister,14374863
Jesse Swiger,14744737
Terry Macleod,14277046
Kevin Hale,14084584
Adam Harden,14914110
Timothy Congdon,14684789
Joyce Getz,14520583
Roger Bass,14857391
Roger Ardoin,14650023
Marsha Quick,14086907
Kevin Schreiber,14728519
Tina Furtado,14997371
Vickie Torgerson,14390408
Inez Sain,14411455
Janie Julius,14113323
Sheila Hendon,14151689
Steven Turnbull,14950403
Barbara Bushey,14121370
Kristin Keel,14190559
Margie Gustafson,14688657
Annie Berryhill,14510244
Kristine Cave,14321067
Tonya Lafleur,14414018
Rosemary Mcculley,14277767
Yvonne Mccune,14163128
Howard Hurdle,14290567
Valerie Spencer,14873054
Ellen Rayner,14474102
Vincent Berkley,14363390
Genevieve Mattos,14065353
Carl Settles,14041042
Verna Huth,14288962
Norman Wingfield,14107823
Sean Chilton,14141423
Renee Field,14127668
Samuel Bartley,14035065
Pauline Penton,14587788
Richard Correll,14877230
Cecilia Shank,14488129
Marlene Berman,14130396
Jeffery Marchant,14827898
Antonio Leger,14001445
Clarence Correll,14401460
Ernest Remy,14953521
Andrew Haile,14742970
Stephanie Mcintosh,14924070
Tony Burnett,14503308
Nathan Gilson,14194471
Candice Friday,14110615
Henry Roque,14558415
Jessica Villegas,14406668
Sonya Burger,14097145
Diana Welker,14268739
Janice Granados,14493763
Ruby Avent,14462080
Mabel Gist,14294770
Richard Arruda,14147875
Christine Kellerman,14493556
Caroline Hertz,14427698
Keith Borst,14636936
Adrienne Velez,14560070
Maggie Mallon,14657925
Sherry Branum,14696394
Joshua Spooner,14499470
Jeremy Colson,14506250
Susie Haley,14094985
Sharon Gales,14055794
Jack Tolbert,14163848
Howard Ung,14358544
Bonnie Massa,14471989
Jacob Ingle,14613599
Larry Weatherspoon,14363428
Matthew Dowden,14434890
James Hayward,14270084
Blanche Labelle,14705346
Phillip Keck,14414019
Joshua Dreyer,14289292
Marilyn Mauldin,14345780
Lois Sexton,14118393
Roberta Sims,14953465
Paul Armour,14195515
Antonio Goforth,14361538
Rita Noland,14874287
Ronald Rushton,14579765
Nancy Welker,14082957
Joseph Linville,14935338
Blanca Kile,14164804
Matthew Edens,14746700
Timothy Vetter,14547822
Brandon Phelps,14366553
Laura Jacobsen,14123996
Delores Scheer,14980754
Gregory Dantzler,14199087
Stanley Prescott,14446058
Krista Goodman,14949379
Erica Nevels,14063773
Molly Hostetler,14523683
Bridget Ridenour,14302203
Amelia Jarrell,14146190
Danny Hartsfield,14946465
Alan Rosales,14444587
Katie Plunkett,14499784
Antonio Worden,14588465
Walter Wolf,14526123
David Pooler,14265566
Manuel Wiser,14332772
Joshua Hoover,14360242
Paul Urena,14146651
Eugene Weldon,14467443
Dennis Gault,14968563
Samantha Morehead,14469594
Mike Cervantes,14095477
Victor Cruse,14895409
Bruce Rickert,14018244
Gerald Gosselin,14387678
Maggie Bissell,14594301
Ana Giese,14839948
Frank Smalls,14343900
Antonio Braddock,14650354
Dora Looney,14336631
Hannah Gillis,14267073
Michael Scheffler,14132655
Chad Knight,14018497
Luz Elmer,14866361
Jacquelyn Harr,14741054
Edith Acker,14104629
Katherine Oswald,14776580
Adrienne Lasley,14007888
Michael Pulido,14682017
Dianne Alarcon,14299334
Travis Bliss,14971371
Cathy Hersey,14046275
Velma Hughey,14679751
Jesse Horn,14049862
Christopher List,14904919
Karla Beals,14421686
Pamela French,14584815
Elizabeth Dismuke,14682397
Geraldine Schleicher,14031699
John Tolbert,14522996
Roy Hurtado,14556186
Jo Patino,14510525
Sarah Waterman,14076265
Vincent Augustine,14214670
Danny Steinberg,14486515
Inez Basile,14271269
Jeff Patch,14348665
Louis Koss,14452827
Jill Nolasco,14423405
Russell Nino,14467995
Johnny Leak,14392882
Antonio Obryan,14704562
Carla Winslow,14715036
Jill Welch,14581175
Charles Marcano,14927128
Genevieve Varela,14532729
Harold Seaman,14141546
Dorothy Lemmons,14337673
Han Chung,14495989
April Wigfall,14324125
David Gabbard,14444077
Rosemary Keating,14492710
Betty Kirkwood,14115907
Ronald Cumming,14533995
Robyn Morrissey,14572275
Chad Beebe,14523404
Jimmy Schaaf,14564207
Gary Elam,14291403
Roger Cool,14078911
Robert Lambert,14196942
Mamie Bazemore,14374350
Jacquelyn Michael,14700822
Victor Lucier,14986033
Tina Haugen,14041588
Alma Ivory,14645266
James Ellis,14364138
Eugene Fine,14410275
Ellen Childress,14524189
Anthony Pires,14272419
Matthew Massa,14637553
Bridget Bailey,14621106
Jo Worthington,14089010
Yvette Silverman,14379794
Colleen Risinger,14164648
Jason Eskridge,14216975
Marvin Livingston,14126764
John Gentry,14157671
Paul Vaillancourt,14695742
Eleanor Fontenot,14089441
Yvonne Wiggs,14608436
Michael Rankins,14660161
Leonard Ng,14656783
Alberta Bradley,14479659
Larry Cantu,14938126
Stephen Wyche,14545953
Monique Richard,14019031
Patty Boles,14116481
Sherry Edmondson,14173843
Sean Joslin,14522323
Glenn Butterfield,14941353
Christine Riffle,14243143
Judith Schmid,14117544
Chad Steffens,14607192
Aaron Sanchez,14447226
Gertrude Toms,14414808
Heidi Mcadoo,14042201
Toni Vasquez,14663802
Kenneth Lewellen,14410648
Craig Mcdavid,14187394
Lorraine Zink,14604128
Emily Chadwick,14348813
Dale Horne,14899400
Angela Dyke,14213819
Richard Buck,14128314
Doris Mays,14387428
Maxine Kyser,14138605
Becky Hackman,14447314
William Harrelson,14279068
Valerie Jenson,14941746
Richard Hovey,14094243
Arlene Pitchford,14774248
Lawrence Hecker,14105071
Molly Baxter,14116414
Jane Lankford,14511354
Pearl Bentz,14217792
Ellen Millican,14142980
Raymond Oller,14419388
Vera Gatewood,14025400
Carlos Pfeffer,14667205
Georgia Acree,14830350
Douglas Breault,14080543
Stephanie Shanks,14220650
Roger Sung,14213320
Sonia Bass,14224721
Yvette Scalise,14192175
Jonathan Calloway,14559300
Eileen Fischer,14101108
Richard Castleman,14194254
Elizabeth Charlton,14982421
Nicholas Macias,14564138
Stephen Fitz,14612132
Terri Landon,14962190
James Mora,14880475
Alice Knoll,14353909
Leonard Fredericks,14950121
Luis Lehmann,14346292
Jesse Sandstrom,14143314
Ella Ruggles,14694499
Chad Knoll,14889191
Daisy Stock,14960874
Juan Bacon,14956057
Irene Lapointe,14649163
Kathryn Dunning,14642133
Genevieve Holston,14597384
Ana Calvillo,14121258
Walter Ream,14089145
Elsie Fortenberry,14708935
Howard Hake,14659031
Wayne Mayes,14556733
Billy Beckwith,14886960
Eugene Allred,14046761
Raymond Hynes,14450065
Benjamin Wendt,14295334
Peter Kinser,14688460
Jeannette Gooch,14573491
Judith Hardman,14469106
Dennis Buxton,14303428
Valerie Tuck,14178420
Norman Whiteman,14473453
Cora Mills,14993446
Debbie Valdes,14847768
Mattie Nichols,14142324
Joann Zander,14972074
Marjorie Aitken,14952970
Carl Sperling,14333211
Chris Omara,14673403
Hilda Vermillion,14706638
Tamara Rabinowitz,14107491
Shawn Leigh,14876346
Heather Mabe,14802645
Jeffrey Keenan,14990412
Martin Mcswain,14047625
Joseph Moritz,14938779
Ethel Reitz,14958016
Katie Bertram,14883433
Albert Wardell,14402831
Dorothy Groves,14419151
Jeremy Catalano,14693994
Jeffery Neves,14926685
Jill Borkowski,14188856
Harold Andre,14965750
Bruce Waldman,14845071
Glenn Irizarry,14652452
Dale Berman,14947101
Chad Hargis,14691172
Aaron Taveras,14208222
Thomas Giffin,14163145
Melanie Gladden,14463186
Thomas Ragsdale,14162634
Harold Perryman,14441789
Kayla Paynter,14019484
Lucy Pisano,14564289
Daisy Palladino,14095763
Stephen Peace,14696684
Clara Huck,14348001
Bruce Dasher,14929807
Ramona Chang,14842322
Larry Mitchel,14658814
Matthew Stovall,14424683
Allen Towns,14020472
Stephen Mccool,14266150
Peter Lajoie,14073773
Craig Avent,14735069
Philip Dustin,14319576
Suzanne Hiles,14768550
Gary Quillen,14142967
Jose Haight,14288754
Dennis Mckellar,14064625
Joanna Nixon,14897795
Joseph Audet,14460651
Faye Berkley,14264056
Marian Ruble,14501803
Monique Geis,14421773
William Trapp,14444273
Juana Castanon,14417274
Debbie Ruch,14261560
Amy Bedford,14993277
Shelly Brumbaugh,14187644
Lois Karl,14065712
Joseph Medlock,14572559
Marguerite Carman,14310700
Allen Rondeau,14594336
Jeff Collier,14188016
Vera Sargeant,14718305
Timothy Enloe,14689005
Sherry Winfrey,14926148
David Crandell,14913350
Allen Velarde,14219720
Wanda Harry,14082801
Priscilla Suiter,14395134
Ramona Winton,14817729
Alberta Howie,14123681
Helen Farina,14879372
Cindy Motley,14527153
Henry Bertrand,14385085
Douglas Perrotta,14126337
Paul Presnell,14966525
Benjamin Weisman,14454715
Aaron Robinson,14971866
Jacob Dandrea,14910255
Bryan Corcoran,14824704
Mark Dillman,14625643
Josephine Nail,14652554
Billy Ho,14947040
Rose Hinson,14093667
Elsie Alanis,14114634
Keith Hurt,14028766
Julia Decarlo,14723975
Roger Easton,14373155
Michael Minard,14968890
Daisy Nino,14680043
Ronald Bryan,14910513
Allen Mcafee,14363986
Roy Maes,14919053
Jerry Lennon,14231574
Steve Leigh,14501346
Adrienne Gallant,14930699
Cora Gregory,14610383
Terry Haydon,14787479
Clara Bender,14043401
Clara Wainwright,14452980
Monique Dearman,14927941
Gary Poole,14524184
Paul Hagler,14218711
Wayne Gerard,14171682
Tammy Riddle,14299545
Donald Beech,14041379
Elizabeth Prouty,14599292
Justin Kempf,14860997
Clarence Hoggard,14059860
Michele Ford,14091834
Anthony Deaver,14114262
Fred Morehead,14374220
Janet Burnside,14426307
Arthur Runge,14972280
Ralph Hauck,14976184
Ellen Keeley,14310937
Eugene Betancourt,14919476
Kay Shearer,14384974
Erika Hicks,14036794
Christopher Biles,14560768
Julie Beveridge,14516744
Earl Longoria,14151885
Susie Mccarley,14872785
Walter Hirst,14831608
Brandon Mask,14431552
Bruce Roper,14478664
Jeff Singletary,14168376
Daniel Deloach,14835349
Curtis Rounds,14174913
Lucille Ashcraft,14033137
Beatrice Rose,14652044
Beulah Nathan,14939104
Dennis Burnside,14150904
Antonio Sullins,14235311
Lena Judge,14202317
Steve Shell,14170494
Clarence Keyser,14629680
Ruth Dressler,14293719
Gary Tate,14825907
Rodney Tyner,14443043
Felicia Latimer,14340358
Chris Rahman,14865436
Larry Lamp,14657418
Mark Grimm,14713838
Madeline Senn,14814824
Albert Rohrer,14601988
Loretta Page,14339464
Ruby Capps,14090955
Russell Hollar,14475774
Jeremy Hyman,14787771
Donald Mack,14907063
Benjamin Devine,14473529
Larry Gehrke,14743269
Christy Kendall,14852461
Jack Tso,14231443
Janice Teeter,14210726
Howard Storm,14746768
Juana Greenleaf,14215626
Kenneth Hudgens,14873443
Sally Soule,14290626
Sean Howerton,14450244
Betty Chi,14061825
Judy Burress,14391492
Joseph Desimone,14055491
Jeff Moten,14188305
Nicole Robinson,14551947
Christopher Merwin,14882492
Marlene Wiegand,14161294
Willie Pence,14282920
Renee Crane,14770058
Gregory Despain,14947262
Philip Kaufman,14272104
Rodney Ross,14542265
Phyllis Beene,14795604
Ryan Luker,14833956
Kenneth Latimer,14491707
Lawrence Tucci,14266941
Nicholas Osteen,14836137
Stanley Hindman,14908366
Rodney Toth,14270979
Anthony Burkey,14497443
Mike Costa,14601178
Shawn Standley,14381876
Henry Rex,14611828
Jack Kolb,14974789
Allen Mckenna,14612197
Chris Sthilaire,14601440
Laurie Mcneese,14952141
Tonya Bernstein,14187664
Lucille Pedroza,14258972
Ramona Stacy,14574210
Johnny Dozier,14531704
Harry Skeen,14073477
Steven Salvador,14833086
Julie Vining,14952088
Scott Luevano,14663643
Fannie Fortson,14847857
Louis Marino,14016848
June Nickell,14671025
Fred Cushman,14351801
Jason Word,14244703
Jonathan Wagoner,14439800
Leonard Philpot,14487870
Violet Mcchesney,14579599
Darlene Howie,14454948
Christopher Cahoon,14255944
Marie Naylor,14836309
Marguerite Copenhaver,14599387
Scott Ring,14787849
Karen Gorski,14673823
Belinda Beamer,14831568
Craig Bulter,14043188
Vincent Malloy,14363741
Melissa Son,14507652
Wilma Rey,14860032
Verna Basso,14587759
Denise Steger,14588477
Todd Pillow,14641596
Ellen Wimmer,14329649
Terry Tweed,14697259
Felicia Slocum,14995793
Agnes Villalobos,14892741
Kevin Mccullough,14821502
Lena Nall,14182153
Hilda Wilmoth,14135401
Erica Burgin,14986290
Dale Olivier,14568899
Keith Banister,14369143
Jeffery Ruiz,14559945
Roy Parke,14432191
Manuel Hammack,14755926
Manuel Auger,14156159
Justin Soloman,14853559
Curtis Cordell,14015277
Karen Kinard,14245029
Chad Cardin,14645768
Roger Barnwell,14298186
Stephen Core,14692822
Samantha Giroux,14415207
Sheila Bracken,14957629
Timothy Markel,14090469
Jeff Paulsen,14707982
Antonio Haskell,14300550
Samuel Rudd,14914892
Carole Westcott,14369953
Susie Peoples,14515181
Irene Smart,14806938
Larry Chapa,14147252
Kathryn Mcnulty,14376874
Daniel Birch,14491544
Jose Burge,14661293
Gina Gooden,14770638
Randy Blackwell,14643509
Edward Bliss,14109534
William Backus,14944482
Penny Mcclary,14973224
Tonya Canfield,14247463
Holly Marlin,14543140
Glenn Southwick,14389811
Victor Han,14548145
Louis Carrico,14545928
Peter Steiner,14774786
Katherine Pete,14385845
Lillie Olivo,14591867
Anita Risley,14932422
Jacqueline Parish,14530181
Wilma Egbert,14120162
Sandra Boss,14324238
Ralph Younger,14555304
Debbie Hornsby,14855452
Jerry Bane,14600601
Lawrence Wilkerson,14711979
Douglas Friend,14553370
David Hewitt,14854910
Velma Moon,14282319
Kathleen Chafin,14863919
Patsy Clanton,14763361
Sonia Keating,14182553
Kevin Colin,14061257
Kathy Muller,14818934
Jacquelyn Frias,14958315
Gerald Dalrymple,14824563
Jeffrey Littlejohn,14239674
Norman Caine,14053430
Michael Burk,14943387
Marian Prescott,14215477
Cynthia Tramel,14410553
Molly Beckley,14248681
Larry Hennessey,14503922
Pearl Roos,14225790
Jonathan Burt,14697240
Benjamin Rodrigez,14807138
Marjorie Feeley,14118388
Monica Kirk,14898276
Travis Lebel,14175293
Kelli New,14759208
Sabrina Chong,14396620
Walter Fortenberry,14420907
Edward Stowers,14937049
Jennie Devore,14966455
Celia Theriot,14768447
Monica Guillory,14130844
Frank Burr,14234005
Curtis Converse,14375761
Todd Sealey,14555724
Christina Hazlett,14973808
Julia Witter,14978942
Jimmy Pohl,14405550
Aaron Quimby,14118292
Karen Hundley,14954561
Gary Jaramillo,14959561
Kristine Knotts,14059209
Ralph Kinsella,14702272
Henry Marinelli,14226400
Russell Sorrell,14684661
Tonya Hirst,14263384
Todd Kuehn,14903893
Arthur Saxon,14342674
Nathan Collette,14608184
Ralph Pridemore,14184025
Ernest Beam,14519209
Kelli Arredondo,14365885
Todd Oconnell,14563288
Ronald Bowie,14264970
Jeff Persinger,14477739
Lawrence Baumgardner,14081224
Cecilia Hicks,14910809
Ross Giddings,14262412
Latoya Pickering,14357710
Jessica Narvaez,14283378
Katie Gordy,14265060
Dennis Ivy,14368801
George Clevenger,14203985
Yolanda Fenton,14547428
Antonio Maye,14497019
Jennie Kell,14433068
Hilda Derryberry,14373554
Denise Greaves,14880671
Annette Bohn,14281210
Terry Carlyle,14970046
Kelli Newkirk,14031145
Megan Hecht,14089740
Chris Drummond,14543342
Larry Newkirk,14370286
Marilyn Steinberg,14791377
Kristi Duckett,14325100
Luis Ives,14017855
Howard Bisson,14568262
Henry Mullinax,14114085
James Burr,14636886
Gary Faison,14070268
Glenn Valdez,14312840
Brandon Buehler,14611349
David Annis,14266423
Todd Quarles,14754587
Aaron Treece,14010884
Raymond Plourde,14101800
Brandon Spruill,14987670
Arthur Saunders,14119322
Jeffery Meissner,14073331
Jeffery Allison,14396191
Wanda Stewart,14203369
Joseph Labonte,14495594
Naomi Pruitt,14436131
Claire Vallejo,14458737
Craig Nicholas,14470777
Jenny Lucia,14712155
Susie Freeze,14288792
Martin Barr,14433049
Mildred Manzanares,14182567
Ronald Gabriel,14200810
Cathy Mikesell,14368122
Bryan Sala,14541764
Bonnie Forney,14870739
Marguerite Brammer,14737128
Sue Stocks,14541500
Phillip Voyles,14281079
Dale Sauceda,14688815
Edward Tsosie,14064702
Monique Blum,14653103
Marvin Hawks,14334839
Stella Burchette,14663983
Larry Westfall,14185965
Antonio Cruise,14572957
Charlotte Huertas,14219234
Samuel Headrick,14310856
Jeffrey Diaz,14129432
Amelia Jonas,14365281
Rachel Solorzano,14640872
Arlene Shepherd,14218229
Marilyn Conners,14436346
Tanya Mccafferty,14562308
Luis Heinrich,14637215
Richard Laboy,14296001
Martin Wilmot,14237730
Louis Teasley,14953590
Margarita Wray,14422340
Geraldine Werner,14009079
Daniel Batchelor,14376230
Yvonne Florez,14161202
April Hardcastle,14380055
Mamie Gaitan,14730663
Wanda Gurrola,14056870
Janie Dawkins,14735463
Danny Daves,14193630
Charles Bayless,14850807
Eileen Baskin,14986223
Martha Ogburn,14903146
Joanna Louque,14004721
Mike Menchaca,14580608
Denise Till,14362162
Rose Sapp,14007381
Diane Hubbell,14698028
Brian Song,14548444
Erica Ervin,14484686
Curtis Dobbins,14315773
Harry Fiske,14417380
Marilyn Roderick,14303467
Iris Wharton,14557474
Olga Ashton,14165533
Eugene Tilghman,14909155
William Durst,14023473
Edward Hinson,14741659
Linda Turk,14043484
Joanne Trombley,14266783
Raymond Chipman,14287911
Brenda Landin,14789287
Scott Black,14798147
Melissa Pass,14812916
Dale Roman,14861532
Terry Sunderland,14319904
Lawrence Via,14984381
Russell Jonas,14817984
Manuel Macy,14627865
Joseph South,14469607
Sheryl Longo,14218813
Jacob Shuster,14170501
Andrew Royer,14703253
Howard Omeara,14860362
David Apple,14827623
Margarita Browder,14297801
Terri Bagby,14913138
Phillip Honeycutt,14135571
Irene Coulter,14653050
Nicholas Yarbrough,14810896
Frank Talavera,14024932
Lucy Ramer,14067463
Juan Tollefson,14763712
Arlene Lindley,14623226
Harry Drayton,14914093
Pamela Dearing,14514706
Steven Alger,14141029
Melissa Claypool,14255109
Judy Cropper,14638923
Marianne Ruch,14072830
Nicholas Hershberger,14478934
Vicky Mears,14817404
Nellie Bowler,14935276
Annie Osullivan,14560310
Robert Harbour,14011224
Louis Caudle,14441227
Henry Narvaez,14505591
Anthony Schulman,14621729
Audrey Flores,14209898
Russell Duck,14622900
Henry Wick,14710521
Stephen Clark,14240925
Jacob Osorio,14337713
Amber Helms,14893171
Frank Acord,14047706
Victor Collette,14729500
